Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Afghanistan,AFG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-10.1019664254902,20.5679634606166,0.927029119446615,-2.49725462645728,7.32187384466143,1.0849881970577,11.8033826639966,1.86475446412054,17.1435343247272,11.099219918376,-3.21136430314944,8.24714425590732,2.00252214576113,-0.964803330930579,-1.66641641465459,-0.345802495526272,-0.253593781046973,-1.68857659163658,0.932833385632875,-5.36466592959428,-22.9669419945958,-8.58665190075376,..
Africa Eastern and Southern,AFE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-2.14306469551924,4.998781049088,2.78643433217508,1.81040382589094,2.23471903147583,1.96105954659377,2.47395037314446,1.23290860829634,2.11922913462857,-1.72405430001213,2.48657486972306,-0.0790617450615088,1.62636060339985,2.41028832997536,-1.51213804610151,-0.57739333041016,-1.69371588752215,-1.4521913716583,-0.219537598397508,2.42018183505863,0.970145569431892,-2.72583710480228,-2.9027094494834,0.415301232072167,-2.99681854615292,-0.739190439695165,0.874903068054891,1.31469360771791,-0.142979325263838,-2.65178807533573,-2.80674344600867,-4.86077357196639,-3.16594015493804,-0.702531255290836,1.6136926483902,2.68924987874711,1.22673884867508,-0.737728061782875,0.0938932249663509,0.620200383919183,0.896955348286227,1.20367340903067,0.336823623736322,2.83734813525986,3.40773580289331,3.77310414242189,3.79522565973703,1.56207740967938,-1.8251183272686,2.40939930388761,1.29536542602386,-0.957943111377304,1.43037099339838,1.17556955189922,0.203288817336244,-0.530115361564526,-0.00416134553202596,-0.00647914054896148,-0.488722906547807,-5.31618506549071,1.84188174344885,0.985594675959462,0.0884836542872591
Africa Western and Central,AFW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-0.237312979071291,1.52910980691819,4.84873031981749,3.12591813495268,1.81912864689879,-3.7257279243146,-11.1240319274837,-0.715542432368139,12.6485525652407,14.846616457305,7.99340136319454,0.722516690851279,1.4758681658751,7.26917393831408,-4.714760015854,5.62317366483201,1.80172499016875,-4.63425718379187,2.18533693940218,-0.900806386260399,-9.37754809059524,-6.01982140274418,-8.84322020206633,-2.0538673017256,2.62305396144401,-1.31574895297256,-1.27443625169228,1.94129475805249,-1.02342828991979,3.03823383969117,-1.57754058970198,-0.240199874376884,-3.88518438895571,-2.87837183228568,-0.753820421874337,1.91095250913398,1.71196306624783,0.863857433257849,-1.13066799157441,1.08045242719477,2.3438217438966,6.92138304969849,2.64207245886843,5.02200190373185,2.90518633226165,2.47195672438589,2.62019946327332,3.3535460101056,3.34298933515937,4.00992104187338,1.94505209366349,2.25903791399966,3.2548768480017,3.08985856743351,0.0882581213248415,-2.50364455110959,-0.410203507105933,0.168898042836418,0.572954919214851,-3.52778905531405,1.38581475196216,1.21385670945759,0.782040907024225
Albania,ALB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.64864854723071,0.795840071093252,-1.01680217228552,-3.30749720231945,-0.290595348322142,3.61465554406624,-2.74949637948961,-3.26252233446822,6.9236172850875,-11.187905298961,-27.5668208369982,-6.62255121235502,10.2299493531342,8.96976165855091,14.0244959298688,9.78017987930293,-10.3611049709411,9.51648443822282,13.6080691237129,7.63002243937019,9.31439713939355,4.85047533419143,5.9242115424577,5.9565695961824,6.06788243935723,6.57292298236362,6.78722893588666,8.3281084229243,4.05313986380152,4.22308382721044,2.82164245514005,1.58487281451019,1.18723435286199,1.98538809180384,2.51682705417127,3.48029321671386,3.89811226746693,4.27631155105293,2.52354084280566,-2.74523867757104,9.92271370805365,6.13901678987099,4.63391022678763
Algeria,DZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-15.1272183112808,-20.910073610125,32.1683023844386,4.01751951148745,4.47278755850506,-6.55691149468848,7.04508675056414,8.32799170788137,6.02171766561339,6.45671917191648,-13.307117520956,24.516490264536,1.37890965012826,4.89059091665386,1.23030064770113,3.29060997828452,1.36579432558186,6.12746778171125,4.31663692240629,-2.28805663474552,-0.257337989307615,2.94872906749654,1.92432382219003,2.08838138542038,0.235780267990336,-2.8891713177826,-3.66200969348618,-3.68262443658294,1.6882789835681,-1.68292794980547,-3.52816786208273,-0.538303713257477,-4.2689354619088,-2.96691420699669,1.82803697727883,2.28047201285419,-0.585445318990892,3.52432195665575,1.76686671879725,2.35458027055351,1.59249661420158,3.98783972525851,5.06745747748012,3.0396988040366,3.97201916783665,1.42770410611719,1.43521352061708,0.763187124077035,-0.601232167098956,2.87007168412319,1.06309708742151,0.429470117919365,0.60186281674055,2.06006244899419,1.15655765825558,1.84933171786335,-0.467047148195618,-0.511721134650301,-0.939034027379321,-6.63165918655454,2.09348761143818,1.92670099770524,2.49477097334206
American Samoa,ASM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.37676078341285,0.958704603397948,0.238921012915611,-3.39475237932344,2.67197034041648,-1.80045000177043,-3.25794109501621,1.24526425733148,0.992450745719012,-3.2319106405226,-1.21950183979621,3.27902164193507,4.85444230115995,0.113644342114497,-5.13533988577697,4.87406112450759,1.83171396600592,6.97068820816773,1.75992833256275,3.48601710593883,..
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,-2.52610533382391,0.997233297436878,0.890676964139431,-0.920696155915806,-5.41248285965634,-2.52895903762182,-2.66072465359534,-3.59862489908521,-4.55293526809415,-2.00751514688865,-3.84777218498169,-2.97935496391716,-2.84618552648762,-2.43573048888305,-1.48096585648069,-0.812964067590457,1.0491551716048,0.821046213526316,0.797489468593852,0.0423206245897916,-0.90401445386901,-2.32861318191536,-4.16503009521114,-0.771998475101711,-0.330383518168347,2.6610559320218,8.16554774255292,2.39691998648581,3.35545744566453,2.8360535398907,5.37253298925349,0.0767023575421746,4.19683709369501,3.88238377731496,1.57804021890526,4.29262143453559,4.22037542039897,-2.93538202686689,-2.47803707231481,1.2226877027027,1.34089389241103,-5.57125554315211,-4.02602703426984,2.14093898224779,1.25741601269149,2.57450458774666,-1.41657902035861,-0.00387029555736262,0.238296569502523,-12.7350775611172,6.45944053180018,8.47946950517637,1.10978626087415
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7.73834787700565,-3.52844122911962,0.498296559473289,2.24177897016472,-0.163475063809827,-0.704614525529294,0.564519377037541,2.61497482878168,-3.27491256774344,-6.62640931330293,-2.31250177865971,-8.84829361715117,-26.3491236736712,-1.85062104574317,11.2784223654184,9.82545782161561,3.75551939227412,1.31392610614915,-1.06272488645489,-0.234945632722756,0.838227322043267,9.93730724887301,-0.466060748026067,7.12707656082286,11.0095655732264,7.61421920316513,9.93510870721505,7.16304601212539,-2.79728998355418,0.571220941127223,-0.345062435335691,4.53805378017384,1.10633103462652,1.03072911796671,-2.64297533030704,-6.01189077751143,-3.63069503801748,-4.67666958432599,-4.01711416103254,-8.67243212911843,-1.95459800636894,-0.096754729759283,-2.15507737793473
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.03946921102509,7.61188381579953,7.69428862890757,3.51687313687925,-0.32166791239149,5.07865484908463,10.2426893923135,8.16341389834801,12.07310218601,7.22088869381001,5.82366360814078,5.82450088788116,3.51232102590848,1.6854901511341,-0.445064342947845,3.40123405712906,4.7069204651165,-6.21351228305156,4.46659852878742,3.36822784230266,2.77722361634503,1.95304614616663,4.45737071579909,-6.00085609001333,-0.255328034775928,4.88128064692248,4.60645125938566,5.23679396885261,11.2785246659748,7.8212014922653,-1.49726433051545,-13.2991327606444,-9.08901236911642,-3.12758899043043,2.25862431884305,-1.52510403508711,1.36499745689306,0.64998030083656,3.38365147656022,1.83923575708408,6.36137519410356,2.55090143294055,-19.3592520649756,7.54757506029713,8.88099661380551,3.27275073403651
Arab World,ARB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,3.79509254897705,7.73906634639785,4.46241097590232,18.9110524271238,6.08344733323459,12.246862850249,10.815204838966,7.44548409754574,-4.72077518965608,11.4169325639834,3.49311837138127,-2.46425287462375,7.41294943168549,2.63401879840784,-2.71095742570282,-10.5884062365282,-8.28623387415003,-1.81825263988038,-4.21841213715216,0.330247529725483,-3.62748356674865,2.32276367383636,0.916288298748142,6.17091356187132,-0.743290837746471,3.70071884638293,-0.106002858360483,0.440146584772208,0.224434653003257,2.13505000966354,2.51532266901128,2.4718379189689,-0.418281513314483,4.21579608387061,-0.554578732122906,-1.51649838860114,2.62889512597044,6.55238970192799,3.06179055511903,3.53530422532673,1.77186616156139,2.76994674772479,-2.16611086345539,2.3201633517109,1.36890914014187,2.78627840189665,0.215234153461893,0.121729620391491,1.20560162889988,1.46876297216284,-0.546156389633495,0.516143648979977,-0.383662261131519,-7.03520640006604,3.43750953960551,3.9344098764644,-0.90150319773899
