"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Norway","NOR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69221070401507","1.65372112202074","1.56965407448652","0.975763780494725","0.814648834305405","1.21234023184306","1.05569504315038","1.19110862043034","1.16891583787935","0.943734400156756","1.18075728003874","1.00253503175773","1.36347108318663","1.17390758645926","1.05413672900055","0.742723833172944","0.518565733608461","0.554858662560143","1.00943081771257","0.705066671311812","0.572824275310803","2.37895024183642","0.714961523154029","1.01884231299149","0.619344369791943","0.382818859877387","0.606670263715772","0.564128108980525","0.597697594155115","0.445098244309975","0.589727282461124","0.476966288939941","","",
"Norway","NOR","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval","VA.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","","84.5771179199219","","86.5671615600586","","87.0646743774414","88.5572128295898","90.3846130371094","89.9038467407227","91.3461532592773","91.8269195556641","91.3461532592773","91.9431304931641","93.8388595581055","94.3661956787109","96.2441329956055","96.2441329956055","96.0591125488281","95.5665054321289","95.5665054321289","95.5665054321289","95.1456298828125","96.1352691650391","96.1352691650391","97.5845413208008","97.5845413208008","",
"Norway","NOR","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","8.2236073337971","8.66226539605138","9.68070058419985","10.4364886498572","9.23795723216237","8.89649556683958","8.81604838254747","9.36050867478314","9.61659344687771","9.42946630393337","10.5748979711015","13.4987135502807","15.1829538312986","15.592677024418","12.7556907146837","12.6241557989146","12.7237218627371","15.4370530431651","15.1705734370959","17.7282607683972","16.3991898576459","15.281895504731","13.5038816755205","13.5502740216512","14.0287945541194","11.5994572767184","10.6527118542151","11.1854117821666","11.5422090164227","11.7791255131322","11.7860349959393","11.918026451967","11.9749628543706","11.4493919707758","11.9417455543347","11.386507485792","13.0339843776046","11.6998670418523","11.5836659910675","11.3175817812373","11.6908124990933","12.614774575695","13.8279660803658","13.6916503931631","13.8227476444298","5.38533852542608","4.67472307538116","10.9796887954506","11.9381355978517",
"Norway","NOR","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","4475836904.75677","4712795277.16381","5033282416.06617","5521506703.41859","6953885838.05557","8529314521.11554","8651970321.8229","7813514141.93772","6988870824.17414","6981137147.47026","7336273840.67722","7965099252.03072","8370955942.92321","9494728742.1744","10564869550.2747","12454650710.2607","12981894689.7936","12510739331.3032","11991041888.5099","12005413033.6343","13644401759.8134","14764985842.4383","15806677805.6809","15616601142.2417","16234335901.1606","17671493811.5113","18378223244.7847","19479571463.8019","21655655769.1964","25298231937.2039","29648541277.6212","31812567368.5424","37599793886.1832","42384529055.0568","35165842830.231","41206404231.5104","40882060433.9907","46466237233.1961","48574604666.4176","49299016539.515","41605497171.3189","41425184388.7008","40505841961.7423","43295901869.3013","42684830258.7319","33983761432.8353","41132580479.611","52084351887.8889","51973018037.4346",
"Norway","NOR","Merchandise exports by the reporting economy (current US$)","TX.VAL.MRCH.WL.CD","878600000","927200000","970500000","1071000000","1286200000","1439300000","1559900000","1735800000","1936600000","2202800000","2379570000","2559300000","3274790000","4685470000","6274160000","7231300000","7917470000","8866070000","10865940000","13531690000","18559530000","18217490000","17537280000","17976750000","18938460000","20031050000","18458820000","21701930000","22409600000","26944101972","33896554918","33414508438","35104386551","30786335445","34314164868","41056575835","48654322103","47669177521","39536413907","44695560179","57600366743","57632752217","60510913967","68316456093","82370311573","103752000000","122106000000","136377000000","171764000000","116778000000","130669000000","160305000000","161026000000","152606000000","141564000000","103319000000","86975758434","100261000000","122052000000","102827000000","84910295426","","","",
"Norway","NOR","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","0.853630776234919","0.852027610008628","0.783101494075219","0.765639589169001","0.62198724926139","0.85458208851525","0.673120071799474","0.737412144256251","0.537023649695342","0.475758126021427","0.535390847926306","0.659946079005978","0.730123152934997","0.592256486542439","0.641041988090836","0.934824996888526","1.22488623259703","1.15101730529987","0.861867450031935","0.903730428350043","0.934183139335964","0.706409060743275","0.522372910736443","0.437509560960685","0.323943974325262","0.231240998350062","0.334040854182445","0.251682684443273","0.447799157503927","0.309074075228118","0.284780179654303","0.37163463130997","0.316745467232307","0.301587879156658","0.26731331166751","0.213286771325313","0.237228608225297","0.290732159866711","0.245190742696132","0.568650319240627","0.188378621761443","0.176665904513175","0.153014429844003","0.141587666474273","0.177128312633243","0.171645653095844","0.155217400455342","0.152280894139041","0.141147462797792","0.245614426518694","0.201135061873895","0.237340222076666","0.378275805149479","0.205032203189914","0.220772873753214","0.270753950386667","0.329194257290976","0.652059736088808","0.610878645167633","0.632517044161553","0.361757975824853","","","",
"Norway","NOR","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","TX.VAL.MRCH.OR.ZS","11.3817436831323","11.3028472821398","8.62442040185471","8.89822595704949","7.80593997823045","8.78204682831932","8.53900891082762","9.48265929254522","9.47020551481979","8.72298892318867","7.16768155591136","7.36490446606494","8.77674598981919","12.1618535600484","10.719841381157","10.6489842766861","10.5288684390342","11.9176816785791","9.21310075336326","8.28728710161111","7.20077501962604","5.77851284672038","6.06564986132399","4.18618493331665","3.8465112791642","5.11361111873816","5.68324519118774","3.39822310734575","4.00337355419106","3.24977190592782","3.05002927915826","4.00703124971546","4.06323468950853","3.69172976759125","3.77919022373102","3.58480814659762","3.72239668971667","4.2343746663678","4.04404687971034","4.02785044038157","2.80591207901713","3.90274245889047","4.58038665968841","4.48788644543602","4.30680033406944","4.17626303300177","10.8756414819911","4.88531316131019","4.64423720919401","6.58903553580298","6.38203228462757","6.02481771622844","5.99712529964105","6.60942650223451","7.61227179014439","8.46361677426224","9.13413956950836","7.60440374921455","7.25264675466195","10.0115189804234","15.0473232543809","","","",
"Norway","NOR","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","21.3169565543961","20.3972125875892","21.8786522285496","18.3931937310102","21.1130216000375","19.3972490384379","22.4206916007461","22.9689487879969","22.0876539761748","20.2569960403831","18.4403552874832","16.8060898365751","15.2378944373609","11.0284831577622","14.3338799433261","13.5529128735938","13.5557877069321","12.073401365659","10.5005431712687","9.60433339731172","7.92797478751625","8.98782541425014","9.83275365839634","8.72342866950776","","","14.2524438809528","13.698631595382","10.1160686366151","8.85639017497926","8.092981370102","7.36144731812011","8.34335176665381","8.72327575113282","7.01733569237347","7.11667606316336","8.58571141523668","7.21312565291376","6.07442251293033","5.99753056563106","6.08305758284393","6.64523026280214","6.92259885660009","6.00833281346051","7.13924598873227","8.32264604171929","5.55182990833102","5.13787441249515","6.32366583035729","5.9434314323853","5.15669141196318","4.75795522817943","5.32706000780678","6.07882831005954","6.23890729160383","6.54067659978779","6.18246132107391","6.69954220330805","8.19836589342756","5.60665182188866","4.01554580755817","5.19245381905052",
"Norway","NOR","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","","","3.2610842097722","4.80394151660208","4.66065957666655","2.08591204724708","1.61080339393571","1.64846820184707","1.9656846979348","1.4614567880156","0.923390877619908","1.1680863523886","1.21629441169431","1.25380554097322","5.52166556012775","13.7360820229963","16.6961761438874","16.7658231956035","20.4766891624721","36.0523724820883","48.7422842908038","50.7359810108382","52.3499133346103","52.751949738483","54.5753600789346","53.751681152741","","","36.5491013201011","42.5679672406371","47.8019321297455","48.7779927770665","49.6759949621632","51.2582316950657","49.6081490566187","47.2802190038024","54.6572823807438","53.7879689070806","43.2753937911926","49.946709786378","63.8968667082269","61.7533969227667","60.6325152586474","61.1728639129257","63.6222202285939","67.6843283288731","67.8034646421845","64.2968133456296","68.6853998054327","63.662873718534","63.6983768325339","68.0283731997345","69.815656349232","67.6247146158353","64.878121273836","57.6867194348074","52.9734980784027","57.1858991050078","62.1231169933481","55.9876673683571","49.3175349328281","68.9331407034111","79.2736055031844","68.3302821415659",
