"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Germany","DEU","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17298437816633","1.41224552834602","1.44379972178802","1.67300688285953","2.40967948839525","2.50483022671826","2.36528848739801","2.2103223107957","1.96505627034307","1.62585746048789","1.67255910629526","1.44882077122202","1.43903572131755","1.34854705026876","1.36833459393619","1.28552164744574","1.21708126997971","1.09381387220944","1.02317872893425","0.98817859057552","0.975098828664069","0.906373597027625","0.808137138983971","0.834959673376019","0.87467661550236","0.830965265091444","1.16966277365121","0.9839711463351","0.950580714040646","0.749265097821008","0.938448940112227","0.833247865481232","","",
"Germany","DEU","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53000","","","2000","220","510","680","2","17000","630","3300",
"Germany","DEU","Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval","VA.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","","99.5024871826172","","100","100","99.5192337036133","100","100","100","100","100","97.1563949584961","97.6525802612305","97.1830978393555","97.6525802612305","99.5073928833008","99.5073928833008","99.5073928833008","99.5073928833008","99.5145645141602","98.5507278442383","98.5507278442383","99.0338134765625","98.0676345825195","",
"Germany","DEU","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32889533042908","","1.29188847541809","","1.31480205059052","","1.41403138637543","1.41355431079865","1.4960401058197","1.48583388328552","1.3652309179306","1.33647847175598","1.33677780628204","1.33496069908142","1.29778325557709","1.34921073913574","1.39373803138733","1.40618407726288","1.43635880947113","1.42201721668243","1.36436975002289","1.43226766586304","1.44279527664185","1.35365509986877","1.37361109256744","1.42001807689667","1.4095424413681","",
"Germany","DEU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169493517000","183022564975","158680284909","179569601140","202276358704","202764810815","209260620547","215614575271","199429949286","205076595195","195686923998","209722667086","208148360615","182351776932","211891202239","223370841889","",
"Germany","DEU","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","2.57446621562253","2.26913345983555","2.09293539856441","1.96750531294989","2.06478733926805","2.29041832334659","1.79679356728049","1.4665992368167","1.1053943243026","0.920772349343778","0.868014963759645","0.780487804878049","0.732004880032534","0.64806320835676","0.680493273542601","0.641616251318199","0.599619227070207","0.712620684393887","0.708263778809601","0.689761417542554","0.612367679931953","0.839444460223238","0.74367187278551","0.800998813466272","0.843856297469829","0.968936600646066","0.940213101815312","0.873841253420089","0.762916898706763","0.691347985637537","0.620567616770472","0.580129528881201","0.651300367742687","0.765277138449347","0.73614356607936","0.848533689763102","0.803211626051872","0.712747373168247","0.555549418588391","0.494114571663306","0.481144980126962","0.506220702621927","0.519636515447651","0.517602001976571","0.633685641478999","0.733378812677774","0.886269396062729","0.912360165483024","0.988505812719507","1.18528449692578","1.15685186411316","1.18463154819408","1.12331766542767","0.998241810814365","0.944156759692413","0.99970052442675","0.998668753859528","1.04938454567426","1.14604081638407","1.07517428458249","1.04796627472567","","","",
"Germany","DEU","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","2.1351375098849","1.77103099304238","1.44314318095958","1.25454171522589","1.23021760633037","1.48961191689534","2.02015188365513","2.34931727276907","1.90931746924994","1.75565175565176","1.52267944821136","1.27342747111682","1.11941097151174","1.33459592223242","1.56390134529148","1.56740855858356","1.59276923982806","1.39379349512177","1.6972940367809","1.77524183796856","1.54780119185308","1.8530489363515","1.75656906374897","1.88641153239945","1.75882997064442","2.10705778705909","1.99375986582478","1.78732831493405","1.70097766227337","1.63922746579434","1.79687950195094","1.99271498875361","2.25810413441661","3.31061922507935","3.44658544276575","3.58100689267689","3.52113454106824","3.18265270013942","2.5506717478755","2.42141040677595","2.69322877546829","3.18615393831541","3.51939654392094","3.96833642424186","4.09883954893766","3.80162268632066","4.15485598571544","4.23197047678473","4.51472387043132","5.7822457514211","6.91692350635728","7.33991638449431","7.6210601185015","7.64027666482113","8.13432075846099","7.43150390760136","7.76974697975059","8.28888412342303","8.66321295750189","8.79793195137672","9.41795019382175","","","",
"Germany","DEU","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","2.9698620507864","2.66445287792536","2.38760861352474","2.44052923836293","2.36152324431256","2.28481827854623","2.18394798232988","1.93094570364581","1.95353324222204","2.02363773792345","1.76525602057517","1.74069319640565","1.92418826651827","2.01964903974196","3.21636771300448","5.08630737636676","5.6497674144733","5.85269510820272","5.51580232019863","5.4607710910613","5.56115119107511","7.31403902411315","7.98843504634485","6.22694080908613","5.02626858021527","4.28127821102664","3.04044166008945","2.46130705252984","2.40706020667038","2.44710553821554","2.24089751362014","2.23317573112394","2.33251000028912","2.66422925216005","2.53681074496256","2.16466632961398","2.12628966305673","2.12225422233822","2.20390097259831","2.1486447404578","2.00154285343021","2.21853887623187","2.29225997668892","2.19992506800283","2.20451131856182","2.32566879907957","2.33781124917711","2.42448834108562","2.83760699600489","3.06697614754464","3.02985304378576","2.68510336218827","3.0640399218789","3.17294045981466","3.2737929300433","3.48673284570317","3.37534285282832","2.85058614415236","2.2969128659951","2.3621199920774","2.32824046144932","","","",
"Germany","DEU","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4004295355","8.1594380116","7.9001644668","7.3882713306","7.9394821537","7.8973692614","7.3807036721","5.8937930976","5.4212051805","5.1649633924","5.2831675173","4.6397536773","4.5068225155","4.3331286056","4.5200622218","4.6516195528","4.7085480625","4.9550602637","4.9630002188","4.9007551715","5.1669312253","5.035080941","","",
